cycle_count,consistent_duration,low_time_variation,rapid_transactions,wallet,num_bought,num_sold,unique_nfts_bought,unique_nfts_sold,hold_time,first_activity,last_activity,activity_period,average_daily_transaction
13,True,0.0,0.0,w_632199,382,613.0,366,588.0,0 days 01:34:48,2022-03-21 13:41:23,2023-08-10 00:29:35,506 days 10:48:12,1.9625246548323472
13,True,1.0,0.0,w_550132,27,8.0,23,3.0,0 days 00:01:26,2023-07-19 09:39:31,2023-07-26 15:57:13,7 days 06:17:42,4.375
13,True,1.0,0.1538461538461538,w_1664070,24,25.0,22,24.0,0 days 00:39:20,2022-12-14 22:32:47,2022-12-16 09:01:47,1 days 10:29:00,24.5
13,True,0.8461538461538461,0.0,w_1490521,26,21.0,23,20.0,0 days 18:58:43.764705882,2023-01-02 15:48:23,2023-01-11 00:20:59,8 days 08:32:36,5.222222222222222
13,True,0.1538461538461538,0.0,w_1294624,7,1.0,1,1.0,0 days 00:19:14,2023-02-18 20:16:30,2023-02-18 21:28:11,0 days 01:11:41,8.0
13,True,0.0769230769230769,0.0,w_2395887,34,24.0,25,18.0,0 days 00:13:35,2022-06-19 13:26:59,2022-06-23 08:55:15,3 days 19:28:16,14.5
13,True,0.6923076923076923,0.1538461538461538,w_685361,86,68.0,52,48.0,0 days 00:12:11.545454545,2023-06-11 22:21:05,2023-06-12 08:18:08,0 days 09:57:03,154.0
13,True,1.0,0.2307692307692307,w_684006,8,8.0,2,2.0,0 days 00:01:40.375000,2023-06-11 15:36:33,2023-06-12 16:34:47,1 days 00:58:14,8.0
13,True,1.0,0.3846153846153846,w_684011,8,6.0,2,2.0,0 days 00:01:12.833333333,2023-06-11 15:44:01,2023-06-12 16:34:47,1 days 00:50:46,7.0
13,True,1.0,0.3076923076923077,w_988413,7,7.0,1,1.0,0 days 00:01:37.142857142,2023-04-08 17:12:21,2023-04-08 17:29:18,0 days 00:16:57,14.0
13,True,1.0,0.0769230769230769,w_2195706,828,23.0,366,23.0,0 days 00:06:06.666666666,2022-05-16 23:37:11,2022-09-11 10:33:31,117 days 10:56:20,7.211864406779661
13,True,0.0,0.0,w_779789,300,213.0,294,209.0,0 days 12:56:59.958333333,2023-03-14 02:07:20,2023-05-19 01:05:00,65 days 22:57:40,7.772727272727272
13,False,1.0,0.0,w_2319118,28,15.0,17,10.0,0 days 06:07:45.928571428,2022-07-08 05:58:37,2022-07-11 10:09:04,3 days 04:10:27,10.75
12,True,0.3333333333333333,0.0,w_600275,14,9.0,13,9.0,0 days 00:04:48,2023-07-06 10:34:23,2023-07-06 12:21:35,0 days 01:47:12,23.0
12,False,1.0,0.0,w_1853978,98,47.0,79,44.0,0 days 00:09:48,2022-11-02 13:46:11,2022-11-08 02:49:59,5 days 13:03:48,24.166666666666668
12,True,1.0,0.0,w_740914,5,6.0,3,4.0,0 days 00:29:59,2023-05-28 08:12:08,2023-05-28 11:17:27,0 days 03:05:19,11.0
12,True,1.0,0.0,w_1217976,46,21.0,41,18.0,0 days 00:02:26,2023-02-21 10:04:59,2023-03-04 13:00:35,11 days 02:55:36,5.583333333333333
12,True,0.0,0.0,w_6338,782,2760.0,739,2685.0,0 days 10:44:54,2021-04-18 07:38:45,2023-12-22 09:42:59,978 days 02:04:14,3.617977528089888
12,False,1.0,0.0,w_2395210,12,13.0,11,13.0,0 days 04:47:33.600000,2022-06-19 11:05:36,2022-06-20 10:22:02,0 days 23:16:26,25.0
12,True,0.0,0.0,w_1042710,544,748.0,537,741.0,0 days 01:17:00,2021-06-12 18:38:59,2023-04-12 19:47:23,669 days 01:08:24,1.928358208955224
12,True,1.0,0.0,w_2035326,44,24.0,28,8.0,0 days 00:08:31.500000,2022-09-25 14:22:23,2022-09-25 15:20:43,0 days 00:58:20,68.0
12,False,1.0,0.3333333333333333,w_1386104,398,534.0,351,427.0,0 days 15:46:36,2022-07-05 23:59:40,2023-06-22 08:36:35,351 days 08:36:55,2.647727272727273
12,True,0.5,0.0833333333333333,w_1141090,13,13.0,6,5.0,0 days 03:57:00,2023-03-11 18:52:35,2023-03-18 18:12:11,6 days 23:19:36,3.7142857142857135
12,True,0.3333333333333333,0.0,w_1381465,24,20.0,19,16.0,0 days 01:17:54,2023-01-27 17:18:23,2023-01-31 20:11:23,4 days 02:53:00,8.8
12,False,1.0,0.0,w_1180391,11,12.0,6,5.0,0 days 06:28:22.500000,2023-02-19 06:44:23,2023-03-12 16:20:11,21 days 09:35:48,1.0454545454545454
12,True,0.8333333333333334,0.0,w_2011612,8,8.0,8,8.0,0 days 00:49:48,2022-09-30 20:15:23,2022-09-30 22:29:35,0 days 02:14:12,16.0
12,True,1.0,0.0,w_2672615,10,10.0,6,6.0,0 days 00:05:56.600000,2022-05-06 04:38:33,2022-05-06 09:26:40,0 days 04:48:07,20.0
12,True,1.0,0.5,w_988326,8,8.0,2,2.0,0 days 00:00:58.375000,2023-04-08 17:30:53,2023-04-08 17:45:19,0 days 00:14:26,16.0
12,True,1.0,0.4166666666666667,w_988507,7,7.0,1,1.0,0 days 00:01:12.714285714,2023-04-08 16:56:54,2023-04-08 17:11:06,0 days 00:14:12,14.0
11,False,1.0,0.0,w_9933,2262,2080.0,2154,1999.0,0 days 07:49:00,2022-10-01 13:28:23,2023-12-22 17:40:47,447 days 04:12:24,9.691964285714286
11,True,0.6363636363636364,0.0,w_650549,515,191.0,515,191.0,0 days 01:02:10.057803468,2023-01-16 08:17:04,2023-06-22 10:57:59,157 days 02:40:55,4.468354430379747
11,True,0.6363636363636364,0.0909090909090909,w_1673708,110,128.0,27,43.0,0 days 02:52:27,2022-12-12 11:31:59,2022-12-14 18:03:11,2 days 06:31:12,79.33333333333333
11,True,1.0,0.0,w_721769,380,960.0,353,921.0,0 days 06:24:12,2021-08-12 21:14:41,2023-06-02 14:15:59,658 days 17:01:18,2.0333839150227617
11,True,0.2727272727272727,0.0,w_1943553,15,17.0,13,14.0,0 days 05:12:45,2022-10-17 10:03:11,2022-10-21 09:19:47,3 days 23:16:36,8.0
11,True,0.0,0.0,w_202143,1171,1241.0,1127,1187.0,0 days 00:25:36,2021-08-09 04:24:25,2023-12-03 18:10:23,846 days 13:45:58,2.847697756788666
11,True,0.0909090909090909,0.0,w_33966,432,650.0,417,632.0,0 days 00:48:12,2021-08-12 03:44:49,2023-12-18 22:29:59,858 days 18:45:10,1.259604190919674
11,True,1.0,0.0,w_3895498,5,5.0,2,2.0,0 days 01:05:35.750000,2020-11-01 15:57:02,2020-11-01 20:34:13,0 days 04:37:11,10.0
11,False,1.0,0.0,w_195267,10,8.0,6,5.0,0 days 02:43:09.666666666,2023-11-09 17:40:23,2023-11-15 21:54:21,6 days 04:13:58,2.571428571428572
11,True,1.0,0.0,w_278530,8,6.0,1,1.0,0 days 04:33:22,2023-10-18 13:53:40,2023-10-19 17:28:57,1 days 03:35:17,7.0
11,True,1.0,0.0,w_2091062,16,13.0,10,10.0,0 days 00:59:38.777777777,2022-08-25 10:39:29,2022-09-12 09:13:23,17 days 22:33:54,1.6111111111111112
11,True,1.0,0.0,w_2091075,15,14.0,12,8.0,0 days 10:00:19.750000,2022-08-25 11:04:06,2022-09-12 09:08:14,17 days 22:04:08,1.6111111111111112
11,True,1.0,0.2727272727272727,w_988646,6,6.0,1,1.0,0 days 00:01:13.750000,2023-04-08 16:39:26,2023-04-08 16:50:59,0 days 00:11:33,12.0
11,False,1.0,0.0909090909090909,w_961422,59,60.0,56,55.0,0 days 00:06:20,2023-03-07 07:20:35,2023-04-12 14:26:59,36 days 07:06:24,3.216216216216216
10,True,0.9,0.2,w_954088,55,56.0,50,51.0,0 days 00:19:25,2023-03-29 16:58:55,2023-04-13 16:01:17,14 days 23:02:22,7.4
10,True,1.0,0.0,w_1729488,12,5.0,12,5.0,0 days 00:03:09,2022-12-03 17:36:23,2022-12-03 19:55:59,0 days 02:19:36,17.0
10,True,0.0,0.0,w_2147185,86,277.0,86,277.0,0 days 12:18:51.068181818,2022-01-15 22:41:42,2023-01-12 04:59:47,361 days 06:18:05,1.0027624309392265
10,True,1.0,0.1,w_1182593,8,44.0,2,40.0,0 days 07:31:04,2023-02-06 05:42:23,2023-03-12 03:52:35,33 days 22:10:12,1.5294117647058822
10,True,1.0,0.0,w_1180505,15,10.0,6,5.0,0 days 10:01:20.400000,2023-02-19 03:25:35,2023-03-12 15:39:47,21 days 12:14:12,1.1363636363636365
10,True,1.0,0.0,w_2091026,11,9.0,10,6.0,0 days 20:02:16,2022-08-25 11:22:53,2022-09-12 09:27:21,17 days 22:04:28,1.1111111111111112
10,True,1.0,0.0,w_261298,5,5.0,1,1.0,0 days 03:37:03.800000,2023-10-24 20:09:41,2023-10-25 14:31:06,0 days 18:21:25,10.0
10,True,0.7,0.0,w_2638840,106,53.0,103,53.0,0 days 16:44:06.160000,2022-01-21 20:05:01,2022-05-10 18:23:40,108 days 22:18:39,1.4587155963302751
10,True,1.0,0.0,w_2090940,13,13.0,11,8.0,0 days 07:10:46.666666666,2022-08-25 06:33:56,2022-09-12 10:24:12,18 days 03:50:16,1.368421052631579
10,True,0.4,0.0,w_8445,2173,948.0,2001,889.0,0 days 00:06:54,2021-10-23 15:56:29,2023-12-22 05:12:28,789 days 13:15:59,3.950632911392405
10,True,1.0,0.0,w_2596716,107,111.0,107,111.0,0 days 10:16:32.115384615,2022-04-29 14:59:23,2022-05-17 03:21:40,17 days 12:22:17,12.11111111111111
10,True,0.7,0.0,w_2649930,5,5.0,1,1.0,0 days 01:24:46.200000,2022-05-08 21:05:07,2022-05-09 05:57:58,0 days 08:52:51,10.0
10,True,1.0,0.0,w_2091093,12,11.0,8,7.0,0 days 01:43:51,2022-09-06 12:33:38,2022-09-12 08:58:20,5 days 20:24:42,3.8333333333333335
10,True,1.0,0.0,w_445415,6,4.0,2,1.0,0 days 00:14:48.750000,2023-08-26 09:25:05,2023-08-26 10:33:12,0 days 01:08:07,10.0
10,True,0.1,0.0,w_1305930,11,14.0,11,14.0,0 days 07:48:06,2023-02-16 03:34:23,2023-02-17 03:33:47,0 days 23:59:24,25.0
10,True,1.0,0.0,w_2393363,7,5.0,6,5.0,0 days 12:55:47.500000,2022-06-19 14:57:41,2022-06-20 09:10:28,0 days 18:12:47,12.0
10,True,1.0,0.0,w_2093795,13,11.0,12,8.0,0 days 00:21:04,2022-08-25 11:13:45,2022-09-12 13:01:43,18 days 01:47:58,1.263157894736842
10,True,0.9,0.0,w_2393097,12,13.0,9,10.0,0 days 00:27:58.666666666,2022-06-20 09:53:02,2022-06-20 11:19:37,0 days 01:26:35,25.0
10,True,1.0,0.0,w_2117688,8,10.0,6,6.0,0 days 03:56:56,2022-08-21 21:20:21,2022-09-05 11:26:25,14 days 14:06:04,1.2
10,True,1.0,0.1,w_2114901,7,7.0,2,2.0,0 days 07:50:02.750000,2022-09-04 08:02:18,2022-09-05 15:17:34,1 days 07:15:16,7.0
10,True,1.0,0.2,w_1202032,5,7.0,1,1.0,0 days 00:01:40.800000,2023-03-07 15:44:59,2023-03-07 16:08:47,0 days 00:23:48,12.0
10,True,1.0,0.1,w_2046360,5,6.0,1,2.0,0 days 00:01:24.400000,2022-09-20 07:57:36,2022-09-23 08:56:54,3 days 00:59:18,2.75
10,True,1.0,0.2,w_186076,44,4.0,17,2.0,0 days 19:58:39.750000,2023-11-10 19:49:19,2023-11-20 13:52:30,9 days 18:03:11,4.8
10,False,1.0,0.0,w_808542,6,6.0,2,2.0,0 days 00:26:03.833333333,2023-05-12 03:14:32,2023-05-12 08:27:44,0 days 05:13:12,12.0
10,True,1.0,0.0,w_1098640,5,4.0,1,1.0,0 days 00:08:39,2023-03-24 17:24:47,2023-03-24 18:13:11,0 days 00:48:24,9.0
10,False,1.0,0.0,w_5730,878,5811.0,867,1632.0,0 days 12:22:10,2021-09-19 21:07:04,2023-12-22 10:57:59,823 days 13:50:55,8.117718446601941
10,True,1.0,0.0,w_2212095,5,5.0,1,1.0,0 days 00:03:06.600000,2022-08-08 13:17:21,2022-08-08 13:53:27,0 days 00:36:06,10.0
10,True,1.0,0.0,w_2211823,5,5.0,1,1.0,0 days 00:03:53.400000,2022-08-08 14:57:15,2022-08-08 15:31:51,0 days 00:34:36,10.0
10,True,1.0,0.1,w_2211828,5,4.0,1,1.0,0 days 00:03:47.250000,2022-08-08 15:00:00,2022-08-08 15:31:51,0 days 00:31:51,9.0
10,True,1.0,0.0,w_2211909,5,5.0,1,1.0,0 days 00:07:10.200000,2022-08-08 13:53:27,2022-08-08 14:57:15,0 days 01:03:48,10.0
10,False,1.0,0.0,w_1243470,6,13.0,6,13.0,0 days 00:24:48,2023-02-24 23:33:35,2023-02-27 16:06:12,2 days 16:32:37,6.333333333333333
10,False,1.0,0.0,w_2465376,25,39.0,18,5.0,0 days 00:32:16,2022-05-25 09:48:38,2022-05-31 15:46:44,6 days 05:58:06,9.142857142857142
10,True,0.0,0.0,w_932668,213,63.0,213,63.0,0 days 00:39:56.166666666,2023-04-14 06:46:27,2023-05-30 07:59:13,46 days 01:12:46,5.872340425531915
10,False,1.0,0.0,w_3292276,5,5.0,1,1.0,0 days 02:20:59.800000,2022-01-18 21:03:26,2022-01-19 09:12:37,0 days 12:09:11,10.0
10,True,1.0,0.0,w_2091252,5,9.0,3,6.0,0 days 00:26:46,2022-09-06 12:47:04,2022-09-12 13:47:11,6 days 01:00:07,2.0
10,True,1.0,0.0,w_2091181,9,7.0,6,7.0,0 days 00:59:59,2022-09-06 12:41:57,2022-09-12 15:07:17,6 days 02:25:20,2.2857142857142856
10,True,1.0,0.0,w_1723021,4,5.0,4,5.0,0 days 00:12:04,2022-12-04 23:00:59,2022-12-04 23:38:23,0 days 00:37:24,9.0
10,True,1.0,0.0,w_1723026,9,4.0,6,4.0,0 days 00:23:36,2022-12-04 17:57:23,2022-12-04 23:38:23,0 days 05:41:00,13.0
10,False,1.0,0.0,w_1843215,7,7.0,2,2.0,0 days 15:00:24,2022-11-05 20:49:47,2022-11-10 06:08:35,4 days 09:18:48,2.8
9,True,1.0,0.0,w_2114656,7,3.0,4,2.0,0 days 00:49:43,2022-09-05 15:52:54,2022-09-05 16:59:06,0 days 01:06:12,10.0
9,False,1.0,0.0,w_402358,375,184.0,375,184.0,0 days 10:55:56.768421052,2023-07-10 09:11:25,2023-11-12 12:19:34,125 days 03:08:09,4.436507936507937
9,True,0.1111111111111111,0.0,w_1290894,7,7.0,7,7.0,0 days 01:14:12,2023-02-18 08:31:35,2023-02-19 12:53:23,1 days 04:21:48,7.0
9,True,0.5555555555555556,0.0,w_211817,11,7.0,11,7.0,0 days 00:19:00,2023-11-11 04:04:23,2023-11-11 05:38:47,0 days 01:34:24,18.0
9,True,1.0,0.0,w_1752183,10,10.0,6,6.0,0 days 00:15:32.571428571,2022-11-29 03:56:23,2022-11-29 04:46:47,0 days 00:50:24,20.0
9,True,0.6666666666666666,0.0,w_942007,8,8.0,6,6.0,0 days 00:10:13,2023-04-15 11:27:41,2023-04-15 13:55:12,0 days 02:27:31,16.0
9,True,0.6666666666666666,0.0,w_433331,6,7.0,3,4.0,0 days 00:35:18.500000,2023-08-30 12:09:39,2023-08-31 03:32:18,0 days 15:22:39,13.0
9,True,1.0,0.0,w_2092727,11,12.0,9,9.0,0 days 02:40:31,2022-08-25 09:39:34,2022-09-12 07:58:23,17 days 22:18:49,1.2777777777777777
9,True,1.0,0.0,w_1896100,56,52.0,36,36.0,0 days 03:09:09.795918367,2022-10-29 07:19:23,2022-10-30 00:18:23,0 days 16:59:00,108.0
9,False,1.0,0.0,w_93,426,404.0,403,368.0,0 days 00:16:20.800000,2021-10-28 03:58:18,2023-12-22 19:00:25,785 days 15:02:07,1.0559796437659033
9,True,1.0,0.0,w_2091156,14,12.0,11,9.0,0 days 01:44:42.500000,2022-08-25 05:41:21,2022-09-12 08:21:03,18 days 02:39:42,1.368421052631579
9,True,1.0,0.0,w_2091382,11,8.0,10,6.0,0 days 01:15:06,2022-08-25 10:35:18,2022-09-12 07:41:28,17 days 21:06:10,1.0555555555555556
9,True,0.0,0.0,w_13539,723,1207.0,719,1180.0,0 days 06:20:24,2021-07-20 20:34:27,2023-12-22 13:49:47,884 days 17:15:20,2.180790960451977
9,True,0.7777777777777778,0.0,w_2422172,5,4.0,5,4.0,0 days 00:13:07,2022-06-11 21:36:53,2022-06-11 22:30:01,0 days 00:53:08,9.0
9,True,1.0,0.0,w_2060053,182,15.0,175,11.0,0 days 00:05:17.666666666,2022-07-26 16:31:38,2022-10-06 13:49:13,71 days 21:17:35,2.736111111111111
9,True,0.7777777777777778,0.0,w_206400,15,8.0,14,8.0,0 days 13:25:24,2023-11-11 04:02:11,2023-11-12 20:44:47,1 days 16:42:36,11.5
9,True,0.5555555555555556,0.0,w_1622975,6,9.0,6,9.0,0 days 01:31:24,2022-12-23 01:30:35,2022-12-23 09:52:47,0 days 08:22:12,15.0
9,False,1.0,0.0,w_61721,554,301.0,541,286.0,0 days 01:43:39.157894736,2023-06-15 02:08:45,2023-12-13 22:35:17,181 days 20:26:32,4.697802197802198
9,True,1.0,0.0,w_2254541,27,3.0,19,3.0,0 days 01:04:19,2022-07-27 09:09:40,2022-07-27 11:47:18,0 days 02:37:38,30.0
9,True,0.0,0.0,w_1187583,184,270.0,184,270.0,0 days 01:34:36,2022-01-18 19:39:36,2023-03-10 13:53:23,415 days 18:13:47,1.0913461538461535
9,True,0.0,0.0,w_67005,898,6604.0,831,6211.0,0 days 01:45:36,2021-12-19 02:18:12,2023-12-12 20:51:11,723 days 18:32:59,10.361878453038674
9,True,0.4444444444444444,0.0,w_709080,19,16.0,19,16.0,0 days 03:47:52,2023-05-19 11:51:01,2023-06-05 18:25:10,17 days 06:34:09,1.9444444444444444
9,True,0.0,0.0,w_764962,7,7.0,6,6.0,0 days 02:29:22.500000,2023-05-21 23:46:13,2023-05-22 12:32:11,0 days 12:45:58,14.0
9,True,1.0,0.2222222222222222,w_1824397,4,5.0,1,1.0,0 days 00:02:30,2022-11-12 09:57:18,2022-11-12 10:16:19,0 days 00:19:01,9.0
9,False,1.0,0.0,w_1767869,18,9.0,13,7.0,0 days 06:16:00,2022-11-08 11:46:35,2022-11-25 11:26:35,16 days 23:40:00,1.588235294117647
9,True,1.0,0.0,w_990681,6,5.0,3,3.0,0 days 08:45:15.400000,2023-04-07 12:04:19,2023-04-08 10:57:37,0 days 22:53:18,11.0
9,True,1.0,0.3333333333333333,w_988479,6,6.0,1,1.0,0 days 00:01:02.166666666,2023-04-08 17:05:10,2023-04-08 17:16:32,0 days 00:11:22,12.0
9,True,1.0,0.2222222222222222,w_988557,6,6.0,1,1.0,0 days 00:00:58.666666666,2023-04-08 16:52:10,2023-04-08 17:04:06,0 days 00:11:56,12.0
8,True,1.0,0.0,w_4147,1367,104.0,1367,104.0,0 days 07:34:51,2023-12-18 15:02:45,2023-12-22 13:48:51,3 days 22:46:06,367.75
8,True,0.0,0.0,w_78182,1602,2023.0,1532,1907.0,0 days 09:42:00,2021-09-12 23:21:33,2023-12-10 22:51:23,818 days 23:29:50,4.426129426129426
8,True,0.375,0.0,w_780034,35,34.0,9,8.0,0 days 00:25:29.750000,2023-04-12 07:57:18,2023-05-18 23:39:30,36 days 15:42:12,1.864864864864865
8,True,0.75,0.0,w_1320520,63,174.0,63,174.0,0 days 06:19:24,2023-02-13 17:27:47,2023-02-14 01:59:35,0 days 08:31:48,237.0
8,True,1.0,0.0,w_2092736,10,8.0,5,6.0,0 days 00:20:31.500000,2022-09-06 12:45:28,2022-09-11 19:22:42,5 days 06:37:14,3.0
8,False,1.0,0.0,w_2319627,7,3.0,1,1.0,0 days 01:06:35.333333333,2022-07-11 00:16:53,2022-07-11 06:19:28,0 days 06:02:35,10.0
8,True,1.0,0.0,w_2090991,13,10.0,11,9.0,0 days 03:21:17,2022-08-25 05:25:04,2022-09-12 09:52:45,18 days 04:27:41,1.2105263157894737
8,False,1.0,0.0,w_1125624,160,134.0,156,131.0,0 days 02:12:00,2023-03-10 11:50:35,2023-03-21 01:37:11,10 days 13:46:36,26.727272727272727
8,True,0.0,0.0,w_49180,27,40.0,27,40.0,0 days 23:51:21,2023-12-01 06:24:35,2023-12-16 10:31:47,15 days 04:07:12,4.1875
8,True,1.0,0.0,w_2091173,12,11.0,11,8.0,0 days 23:17:18,2022-08-25 07:47:01,2022-09-12 10:13:10,18 days 02:26:09,1.2105263157894737
8,True,1.0,0.0,w_2091149,11,9.0,9,8.0,0 days 05:46:27.500000,2022-08-25 09:51:30,2022-09-12 08:26:29,17 days 22:34:59,1.1111111111111112
8,False,1.0,0.0,w_286801,442,478.0,442,478.0,0 days 16:04:28.256410256,2023-04-02 11:28:20,2023-12-03 08:33:01,244 days 21:04:41,3.755102040816327
8,False,1.0,0.0,w_482956,148,274.0,135,250.0,0 days 15:18:22.880597014,2023-05-19 00:02:18,2023-08-13 15:50:06,86 days 15:47:48,4.850574712643678
8,True,1.0,0.0,w_2090955,9,12.0,7,10.0,0 days 00:46:54,2022-09-04 16:37:33,2022-09-12 10:17:51,7 days 17:40:18,2.625
8,True,1.0,0.0,w_342243,84,109.0,84,109.0,0 days 07:11:00,2023-09-25 19:48:30,2023-10-03 22:03:47,8 days 02:15:17,21.444444444444443
8,True,1.0,0.125,w_1730537,9,12.0,5,5.0,0 days 00:55:50.666666666,2022-12-02 06:08:43,2022-12-03 14:36:37,1 days 08:27:54,10.5
8,True,0.125,0.0,w_2419790,20,22.0,20,22.0,0 days 17:26:37.500000,2022-05-29 06:41:30,2022-06-12 16:21:19,14 days 09:39:49,2.8
8,False,1.0,0.0,w_7015,1037,1001.0,1022,987.0,0 days 01:01:12,2023-01-13 19:30:23,2023-12-22 08:19:23,342 days 12:49:00,5.941690962099125
8,True,0.75,0.25,w_703765,16,16.0,7,7.0,0 days 00:09:21.312500,2023-05-23 07:21:39,2023-06-07 06:00:37,14 days 22:38:58,2.1333333333333333
8,True,1.0,0.0,w_2287502,25,8.0,19,3.0,0 days 05:46:52.625000,2022-07-17 05:17:07,2022-08-02 09:14:16,16 days 03:57:09,1.9411764705882355
8,False,1.0,0.25,w_123172,1750,765.0,1696,755.0,0 days 04:53:30,2021-04-03 02:30:19,2023-12-14 13:15:59,985 days 10:45:40,2.550709939148073
8,True,1.0,0.0,w_263529,150,46.0,147,43.0,0 days 19:01:21.891304347,2023-09-05 22:49:40,2023-10-24 17:15:57,48 days 18:26:17,4.0
8,True,0.0,0.0,w_168359,822,702.0,732,653.0,0 days 20:57:24,2022-10-02 15:00:59,2023-11-22 22:15:23,416 days 07:14:24,3.6546762589928057
8,True,1.0,0.0,w_1571154,5,3.0,1,1.0,0 days 00:17:24,2022-12-30 17:21:11,2022-12-30 19:50:23,0 days 02:29:12,8.0
8,True,0.875,0.0,w_2011846,10,10.0,9,10.0,0 days 00:13:18,2022-09-30 19:58:23,2022-10-01 22:11:47,1 days 02:13:24,10.0
8,False,1.0,0.0,w_658448,13,13.0,13,13.0,0 days 23:11:26.300000,2023-06-07 14:23:09,2023-06-20 01:26:16,12 days 11:03:07,2.0
8,False,1.0,0.0,w_1057366,18,19.0,2,1.0,0 days 14:22:08.625000,2023-03-24 14:39:39,2023-03-31 02:04:33,6 days 11:24:54,5.285714285714286
8,False,1.0,0.0,w_1190092,58,75.0,51,66.0,0 days 09:32:12,2022-11-09 23:06:23,2023-03-10 01:46:11,120 days 02:39:48,1.0991735537190082
8,False,1.0,0.0,w_1202312,7,5.0,5,3.0,0 days 03:08:33,2023-03-07 07:20:35,2023-03-07 14:49:47,0 days 07:29:12,12.0
8,False,1.0,0.0,w_1013640,5,10.0,5,10.0,0 days 00:59:36,2023-04-04 17:27:54,2023-04-05 17:07:03,0 days 23:39:09,15.0
8,True,0.0,0.0,w_958429,45,48.0,44,48.0,0 days 04:51:36,2023-03-11 00:16:47,2023-04-13 01:22:59,33 days 01:06:12,2.735294117647059
7,True,0.8571428571428571,0.0,w_932330,11,12.0,9,10.0,0 days 00:05:40,2023-04-03 17:29:39,2023-04-17 08:58:11,13 days 15:28:32,1.6428571428571428
7,False,1.0,0.0,w_1305897,10,5.0,4,3.0,0 days 03:12:04.800000,2023-02-16 13:30:11,2023-02-17 03:48:35,0 days 14:18:24,15.0
7,True,0.1428571428571428,0.0,w_972242,38,40.0,5,5.0,0 days 14:19:19,2023-02-18 17:07:23,2023-04-11 05:55:35,51 days 12:48:12,1.5
7,False,1.0,0.0,w_246983,15,16.0,11,10.0,0 days 05:57:43.909090909,2023-10-05 10:18:27,2023-10-31 04:16:32,25 days 17:58:05,1.1923076923076923
7,True,1.0,0.0,w_973155,35,23.0,35,23.0,0 days 00:44:16,2023-03-17 01:33:35,2023-04-24 01:49:11,38 days 00:15:36,1.4871794871794872
7,True,1.0,0.1428571428571428,w_1282450,14,3.0,7,3.0,0 days 00:04:13.333333333,2023-02-20 18:06:15,2023-02-20 20:22:57,0 days 02:16:42,17.0
7,True,1.0,0.0,w_2093687,7,5.0,5,4.0,0 days 01:24:38,2022-09-11 06:51:55,2022-09-11 14:29:59,0 days 07:38:04,12.0
7,False,1.0,0.0,w_258717,347,427.0,330,386.0,0 days 02:09:02,2022-03-29 07:40:58,2023-11-17 06:58:45,597 days 23:17:47,1.294314381270903
7,False,1.0,0.0,w_465080,82,93.0,79,93.0,0 days 22:10:24,2023-04-04 02:25:35,2023-08-19 04:49:59,137 days 02:24:24,1.2681159420289856
7,True,1.0,0.0,w_2093314,7,8.0,7,5.0,0 days 00:20:13,2022-09-06 12:23:37,2022-09-12 11:13:02,5 days 22:49:25,2.5
7,False,1.0,0.0,w_59123,929,996.0,892,818.0,0 days 08:18:23.076923076,2022-02-17 13:12:42,2023-12-17 06:31:23,667 days 17:18:41,2.881736526946108
7,False,1.0,0.0,w_628342,59,65.0,59,65.0,0 days 15:21:36.142857142,2023-06-04 10:47:08,2023-07-06 07:20:31,31 days 20:33:23,3.875
7,True,1.0,0.0,w_2237156,8,3.0,1,1.0,0 days 00:45:09,2022-08-01 10:56:52,2022-08-01 15:40:55,0 days 04:44:03,11.0
7,True,1.0,0.0,w_2171179,18,8.0,13,5.0,0 days 00:03:15,2022-08-18 16:41:00,2022-08-20 08:39:26,1 days 15:58:26,13.0
7,True,1.0,0.0,w_815495,12,13.0,6,7.0,0 days 08:42:22.500000,2023-04-29 22:27:03,2023-05-10 07:44:37,10 days 09:17:34,2.272727272727273
7,True,1.0,0.0,w_2412780,25,37.0,20,2.0,0 days 02:08:20.333333333,2022-05-25 10:36:38,2022-06-14 16:19:12,20 days 05:42:34,2.952380952380953
7,True,1.0,0.0,w_532615,36,7.0,32,5.0,0 days 07:34:46,2023-07-21 02:37:05,2023-08-30 12:25:06,40 days 09:48:01,1.048780487804878
7,True,1.0,0.0,w_3098919,34,32.0,32,29.0,0 days 00:12:24.333333333,2022-02-17 16:31:55,2022-02-21 15:37:30,3 days 23:05:35,16.5
7,True,1.0,0.1428571428571428,w_2090694,12,12.0,8,9.0,0 days 07:30:32,2022-08-25 05:36:17,2022-09-12 12:56:10,18 days 07:19:53,1.263157894736842
7,True,0.1428571428571428,0.0,w_703830,11,11.0,8,8.0,0 days 00:05:38,2023-05-18 09:52:12,2023-06-07 05:40:41,19 days 19:48:29,1.1
7,False,1.0,0.0,w_2771,340,232.0,330,222.0,0 days 05:07:28,2022-06-15 00:51:00,2023-12-22 15:29:11,555 days 14:38:11,1.0287769784172662
7,True,1.0,1.0,w_1670075,18,13.0,10,5.0,0 days 01:15:36,2022-12-14 09:55:11,2022-12-15 09:30:59,0 days 23:35:48,31.0
7,True,0.1428571428571428,0.0,w_7625,348,885.0,331,823.0,0 days 01:51:24,2022-05-15 19:34:50,2023-12-22 13:44:35,585 days 18:09:45,2.104095563139932
